"ID","primary_color","secondary_color","height","wingspan","weight","hobby","dsb","pardoned"
7238,"grey","blue",25.5851889431938,32.476048505159,17.0605282131092,"cooking",0,"not"
7239,"grey","blue",27.5119968941252,24.9409954986374,15.759347136572,"comedy",2,"not"
7240,"brown","grey",27.9608799392902,32.643657980892,12.6000335727297,"art",3,"not"
7241,"black","blue",28.9394298782072,42.1383235188368,14.6187417425066,"karaoke",1,"not"
7242,"grey","blue",30.6914175669994,32.3245823547633,18.3459454337217,"karaoke",1,"not"
7243,"brown","blue",25.2537510730561,41.6543586036927,12.3508066036714,"comedy",7,"pardoned"
7244,"black","blue",26.1157607970393,39.7925993224927,11.8293318016599,"karaoke",0,"not"
7245,"black","blue",30.9572359176225,28.4408298768072,13.5591937352323,"cooking",1,"not"
7246,"grey","blue",30.4967160834786,32.2466894110279,18.712058877236,"debate",3,"not"
7247,"grey","blue",31.6658457619408,33.0472047117064,19.1097745183807,"trivia",0,"not"
7248,"grey","blue",30.6766791706546,28.7860425254578,12.338284918609,"cooking",1,"not"
7249,"black","blue",31.9018684883608,34.7140659505207,16.0006845405278,"debate",3,"pardoned"
7250,"black","blue",27.2498035184465,48.8847490402732,20.2983559563148,"debate",1,"pardoned"
7251,"black","blue",23.9007715834424,36.1187372514025,9.14512785532977,"art",3,"not"
7252,"black","blue",23.9862705928916,31.4318907180703,9.18433004252688,"yoga",0,"not"
7253,"grey","blue",30.8051912439987,30.1319512960772,18.1731139087139,"cooking",1,"not"
7254,"black","grey",33.7786101534172,42.0888540585104,17.2474308355781,"art",0,"not"
7255,"black","blue",27.3234636827045,46.2571193606386,20.1198081486342,"cooking",2,"not"
7256,"black","blue",30.9917186374746,17.327735704541,14.1263927914978,"yoga",1,"not"
7257,"black","grey",33.6630874076414,16.7346692074487,11.4793119061835,"cooking",2,"not"
7258,"grey","grey",26.5765843305408,24.1126398433685,11.707036084128,"trivia",2,"not"
7259,"grey","blue",30.3435084073648,38.7915906021909,18.9973831867341,"cooking",1,"not"
7260,"black","grey",28.2420874691805,44.49120558105,12.6381396472546,"trivia",3,"not"
7261,"black","grey",28.7199345604641,35.0340633000258,14.5571706686822,"yoga",3,"not"
7262,"black","blue",30.5414818011619,38.1083591646376,19.6294993811138,"trivia",3,"not"
7263,"black","blue",28.2146077465744,24.9387719628361,11.6253710425621,"cooking",1,"not"
7264,"grey","blue",29.7052492657608,39.9903036988181,16.4808433413414,"art",3,"not"
7265,"black","blue",29.4548058459171,40.5421001429331,18.2463925884387,"yoga",1,"not"
7266,"brown","blue",29.2009888343851,28.0219915398782,17.503433116439,"karaoke",5,"not"
7267,"black","blue",24.7294954277259,26.5504719034491,12.7932913535687,"karaoke",0,"not"
7268,"grey","blue",28.1751464750773,22.5641462530956,13.6016190247965,"yoga",0,"not"
7269,"black","blue",28.3933530392184,36.6025377190777,13.5209311140999,"karaoke",1,"not"
7270,"black","blue",28.1241090375126,27.3768927019103,12.3901131918164,"comedy",7,"pardoned"
7271,"black","blue",30.92358594562,35.1734186409611,18.5334094705996,"art",12,"not"
7272,"black","blue",24.9192475034125,22.1527232224102,8.53326464171458,"art",2,"not"
7273,"grey","grey",27.5439787050724,21.2349577769683,11.8278987009815,"comedy",4,"not"
7274,"black","blue",27.483224223247,33.5045132505099,14.5370800283963,"art",1,"not"
7275,"grey","blue",23.7482380520995,30.6956140102448,12.6537072952715,"yoga",3,"not"
7276,"black","blue",28.1142910263033,11.0758859561108,5.76452077824433,"cooking",1,"not"
7277,"black","blue",30.0438123838672,43.46772408293,18.2887091538453,"comedy",11,"pardoned"
7278,"brown","grey",30.5013020759188,38.7980029328682,19.9706795173667,"comedy",12,"pardoned"
7279,"black","blue",25.7911781715567,41.7038465836975,19.3583295709392,"art",2,"not"
7280,"grey","blue",29.9074683882156,39.6033531933258,17.5087039178641,"trivia",7,"pardoned"
7281,"black","blue",24.9763819710789,23.8464801011407,13.1092521059304,"yoga",2,"not"
7282,"black","blue",26.7746790423272,33.6885290299962,14.6240310863542,"trivia",3,"not"
7283,"brown","blue",25.9110739498994,42.8191434398148,16.9566860311959,"trivia",11,"pardoned"
7284,"brown","blue",32.0397768638479,34.2872505897807,18.2250047758275,"karaoke",2,"not"
7285,"black","grey",25.9062221850221,33.9972855945706,10.1021958400549,"comedy",2,"not"
7286,"black","blue",25.6700670574682,41.8392880639216,8.62737600286999,"trivia",3,"not"
7287,"black","grey",28.099054234287,30.5898401896438,16.3396183333322,"cooking",3,"not"
7288,"grey","blue",23.3646341565551,38.0372034772179,20.1781052943335,"cooking",3,"not"
7289,"brown","blue",24.323470489542,39.9421116853215,10.951960413944,"cooking",2,"not"
7290,"grey","blue",31.9560419246269,28.1229134519424,15.2821809867166,"debate",2,"not"
7291,"black","grey",29.6697443661732,32.7557281308016,10.1414151292351,"comedy",5,"not"
7292,"grey","blue",26.2501885107548,30.0853124281706,12.2643431709476,"art",0,"not"
7293,"brown","grey",26.2386433731162,30.9163452156917,14.9151263154016,"karaoke",0,"not"
7294,"black","blue",26.3973210545004,31.6234479895579,16.7843818992279,"comedy",2,"not"
7295,"black","blue",27.6729896678074,47.5153269154046,17.1661059232405,"yoga",5,"pardoned"
7296,"black","blue",28.8602417840837,45.6640665234804,15.1165509634559,"debate",2,"not"
7297,"grey","blue",28.4167323865339,39.6889509745775,18.5079968326665,"cooking",1,"not"
7298,"black","blue",25.8160758364106,27.0305937196659,13.7740372079876,"cooking",1,"not"
7299,"black","blue",26.740749502724,40.9937407156879,18.1924336876547,"debate",6,"pardoned"
7300,"grey","blue",25.542423563967,29.9895024453733,12.272824509294,"art",2,"not"
7301,"black","grey",28.2771996939029,35.0259747217836,13.7071777116878,"yoga",4,"not"
7302,"black","blue",26.7765937414059,31.8523387133865,14.1091279093508,"art",2,"not"
7303,"grey","blue",30.7469577806711,19.4670516310763,13.4656229821494,"art",2,"not"
7304,"black","blue",26.8667146112156,40.1339430775209,14.5041298542812,"cooking",3,"not"
7305,"black","blue",26.2200109121501,45.55518252555,17.4473399302995,"debate",13,"pardoned"
7306,"grey","blue",30.6132401285616,34.903463485643,17.0995496294997,"comedy",0,"not"
7307,"grey","blue",26.7505198208989,30.8852573626822,14.9229556929947,"trivia",3,"not"
7308,"black","blue",25.8848790051709,38.585503749835,17.3711546184582,"trivia",7,"pardoned"
7309,"black","blue",30.0450338525129,39.7081694941406,16.7451315918035,"cooking",0,"not"
7310,"black","grey",22.8461478089843,27.8954566552181,18.5014935205418,"art",3,"not"
7311,"black","blue",29.1214523958902,23.6557862118053,10.3947193014292,"cooking",2,"not"
7312,"grey","blue",28.3327318093248,28.0412614214316,11.2483520040563,"debate",3,"not"
7313,"grey","blue",28.9121762319239,26.5714048532689,10.9765384197968,"yoga",2,"not"
7314,"black","blue",30.9862815498552,40.9534813371907,18.3134579856888,"karaoke",0,"not"
7315,"grey","blue",27.2315914704282,29.3201618173085,15.432407031193,"art",3,"not"
7316,"black","blue",26.0973616046084,36.0975154110448,15.1301349392605,"cooking",1,"not"
7317,"black","blue",33.0563443318529,42.1581028192925,18.5900204559148,"debate",5,"pardoned"
7318,"black","blue",28.4644245686506,49.5524191040832,21.6391545057023,"trivia",0,"not"
7319,"black","blue",29.3017626233166,44.7058928547894,14.0818929682328,"comedy",1,"not"
7320,"grey","blue",30.3041675429128,28.7451108989856,15.5519423422876,"yoga",0,"not"
7321,"black","blue",31.9936046578589,35.1054644589771,14.8665130121806,"comedy",0,"not"
7322,"black","blue",30.0462929025046,37.5129554515448,18.6796166662364,"karaoke",2,"not"
7323,"black","blue",23.3374508868092,22.1464500755308,14.4634084746597,"comedy",4,"not"
7324,"brown","grey",28.1193094121727,29.4612746382194,12.265076574999,"karaoke",3,"not"
7325,"black","blue",25.8750065523947,27.783990599786,13.7750287283462,"cooking",3,"not"
7326,"grey","blue",26.3181646038062,32.5702003031181,17.8273650388103,"art",1,"not"
7327,"black","blue",28.6210254737169,34.2307103410209,14.8529564328025,"art",2,"not"
7328,"black","blue",27.3214799419415,21.3233670289926,6.13514664646427,"debate",2,"not"
7329,"grey","blue",27.6501542573109,27.5790513750778,14.7680078089368,"cooking",0,"not"
7330,"black","blue",28.6193005649831,36.6953979996137,12.9125778806263,"karaoke",2,"not"
7331,"grey","blue",29.5598685478441,45.6616496963002,16.1085184180571,"karaoke",1,"not"
7332,"black","blue",23.7174574187264,30.7997691187497,18.1305290320333,"cooking",3,"not"
7333,"grey","blue",25.280989374282,41.2287926172332,16.4381793085808,"karaoke",2,"not"
7334,"black","blue",25.2514226532351,23.160529633455,16.4990288360775,"cooking",1,"not"
7335,"black","blue",25.8981272378427,39.7491114043794,14.9883521689482,"trivia",2,"not"
7336,"grey","grey",31.6753667334929,43.8401658862367,14.4798141902777,"yoga",4,"not"
7337,"grey","blue",25.0765884473155,42.5780753274262,17.8670765353526,"karaoke",0,"not"
7338,"black","blue",30.4184374448093,55.3644744850546,21.3656479601896,"cooking",1,"not"
7339,"grey","blue",26.6512759348251,50.0899378651087,16.2970781416223,"cooking",5,"not"
7340,"black","blue",28.3775099587755,20.1884978539931,9.01738341484802,"art",0,"not"
7341,"grey","blue",26.4418702569771,26.9609239117285,12.2274321234233,"debate",3,"not"
7342,"grey","blue",26.1876140181964,34.02484148862,10.2262390900223,"cooking",0,"not"
7343,"black","blue",24.4219746040833,37.7381329536093,17.1796790413466,"trivia",0,"not"
7344,"grey","blue",33.0256721466068,30.8900503089188,13.5795728868621,"karaoke",0,"not"
7345,"black","blue",32.5349415231567,51.1975195112579,19.2894703276723,"cooking",3,"not"
7346,"black","blue",30.0538166244523,41.1526379394539,17.8696095739189,"karaoke",4,"not"
7347,"black","blue",28.0833648003095,38.0446825722663,16.4219544114576,"debate",3,"not"
7348,"grey","blue",22.9160095917645,38.2963983251983,15.712655849905,"comedy",3,"not"
7349,"black","blue",26.9507693406431,37.0268934702496,14.5772090568418,"debate",5,"pardoned"
7350,"grey","blue",26.2713384627715,46.6692915260348,17.8705525726707,"yoga",2,"not"
7351,"grey","grey",25.0965909853556,33.1497659190194,16.5807069063511,"comedy",4,"not"
7352,"black","blue",30.0689568225827,37.4065751485299,11.9713275809295,"art",3,"not"
7353,"black","blue",31.6719186551969,31.1914238662946,15.7853553996422,"comedy",7,"pardoned"
7354,"black","blue",27.8484919237318,47.8084665474867,16.8891489673533,"cooking",2,"not"
7355,"brown","grey",31.5371009069251,42.220967485124,23.0014274479413,"debate",3,"not"
7356,"black","grey",25.0421441337853,26.4016871518019,14.7298160098154,"cooking",0,"not"
7357,"black","blue",26.3259866973115,33.3791152498219,16.2221688284761,"art",2,"not"
7358,"grey","blue",26.7550054483407,30.4597677673681,14.723914613222,"trivia",3,"not"
7359,"black","blue",27.7135955466737,47.7972444239268,15.1126718007869,"yoga",0,"not"
7360,"black","blue",27.7616577844286,27.5880965500078,15.736071607048,"comedy",1,"not"
7361,"black","blue",32.0770466981839,35.9332198610466,14.6386052899352,"art",2,"not"
7362,"grey","grey",33.1427772565637,40.009517368262,18.9452163143618,"comedy",0,"not"
7363,"black","blue",29.9985788093491,37.4723990251582,16.6487519367605,"cooking",1,"not"
7364,"black","blue",35.361100444965,28.9162842318142,12.873277616943,"debate",2,"not"
7365,"black","blue",28.6892074820354,35.1622720324337,15.6663415491092,"comedy",2,"not"
7366,"black","blue",26.7585104207284,29.9017976449305,17.1268271507703,"cooking",4,"not"
7367,"black","blue",31.9330860309413,41.1825023376291,22.6332967633209,"comedy",6,"pardoned"
7368,"black","blue",27.9414895438474,39.5361205501858,19.2339315070706,"cooking",2,"not"
7369,"black","blue",26.3845246578245,38.0969255998058,13.2229447138253,"debate",1,"not"
7370,"brown","grey",29.1604054375048,32.1151584289856,15.5790607703583,"debate",4,"not"
7371,"brown","grey",30.8887865730911,38.4184822558727,18.6190846112633,"cooking",5,"not"
7372,"brown","blue",25.795825538605,41.756350556821,13.0486396568754,"yoga",1,"not"
7373,"brown","grey",26.4894615773822,52.4199695313201,20.9681223214278,"karaoke",0,"not"
7374,"black","blue",29.6767978522008,35.8198999641348,10.9245334342363,"cooking",1,"not"
7375,"grey","blue",31.1516335389869,25.1762917889084,16.3265669779834,"art",3,"not"
7376,"black","blue",27.5415025247357,16.598411357737,14.4751735473706,"karaoke",3,"not"
7377,"black","blue",25.0693425149744,41.1618136633149,18.5846229217678,"karaoke",3,"not"
7378,"grey","blue",28.064950133186,27.8527364762787,15.1990636061603,"comedy",4,"not"
7379,"black","blue",29.5990455061897,39.5343189147097,16.7701690631709,"karaoke",7,"pardoned"
7380,"grey","grey",29.4118019378756,29.1431822489051,12.4716560793369,"trivia",1,"not"
7381,"black","blue",26.8106951677766,24.885436262594,13.9450025945831,"trivia",3,"not"
7382,"grey","blue",22.5360301568714,44.9814000297263,16.2643381684984,"cooking",2,"not"
7383,"black","grey",26.5125387317696,32.2117833991338,16.0750043961565,"cooking",3,"not"
7384,"black","blue",31.9137577510065,60.8076262365487,24.0764840001452,"art",2,"not"
7385,"black","blue",27.2157252246096,39.1987216795922,20.3297158089184,"yoga",2,"not"
7386,"black","blue",23.9119946540527,36.4905641183897,16.0120508975676,"art",3,"not"
7387,"grey","grey",29.9033550982549,45.038369988539,14.5349169473303,"art",1,"not"
7388,"black","blue",30.1961962432994,45.8373890888994,22.6735383396611,"yoga",8,"pardoned"
7389,"grey","grey",22.4695823891011,47.385829394198,11.6445238090144,"trivia",0,"not"
7390,"black","blue",26.8346607215279,26.0915333292316,14.0487846246045,"debate",2,"not"
7391,"black","grey",32.1327863683829,37.2069365339599,15.8929932121324,"yoga",3,"not"
7392,"grey","blue",27.5803121421227,44.9201388510755,16.4328564574601,"art",1,"not"
7393,"grey","blue",27.0181891486623,38.0718206483144,19.2612496288769,"art",2,"not"
7394,"black","blue",27.6150682127278,39.2353423907062,13.2503841452739,"cooking",1,"not"
7395,"grey","blue",28.6318731096664,39.9369883383514,18.2040087465004,"comedy",2,"not"
7396,"grey","blue",27.1754937621199,23.0712382864114,16.2017949061437,"art",2,"not"
7397,"brown","blue",26.6373062296543,37.480345130855,15.9195091445742,"karaoke",8,"pardoned"
7398,"grey","blue",26.1087196542339,39.832403336069,15.8487300846571,"karaoke",2,"not"
7399,"brown","blue",28.4296696268169,42.2176113508339,18.1009435517142,"yoga",4,"pardoned"
7400,"black","blue",29.6615414819141,36.3035761858634,19.3437858094502,"trivia",2,"not"
7401,"black","blue",36.213991531714,34.944511367624,9.44531442470916,"karaoke",2,"not"
7402,"grey","grey",24.9477417325782,23.3903324673903,9.2573121370891,"trivia",2,"not"
7403,"black","blue",25.7826645443988,41.4620591075768,14.233213300622,"karaoke",2,"not"
7404,"grey","blue",33.0941662615299,27.3193189386315,17.1672438475823,"cooking",2,"not"
7405,"grey","blue",28.8490133620648,22.533373507303,7.42083274200397,"debate",1,"not"
7406,"black","blue",26.0125336819613,27.4417809632996,17.1803785758976,"cooking",3,"not"
7407,"brown","blue",31.1485513916109,34.1359038608142,18.1733212367146,"comedy",4,"not"
7408,"grey","blue",26.7784563927379,39.0546705542614,16.5064475794271,"cooking",1,"not"
7409,"black","blue",26.8916483871164,34.4112148952434,17.0947884339838,"cooking",1,"not"
7410,"grey","blue",24.5133171253689,45.6664058122447,16.5393637350242,"debate",2,"not"
7411,"black","blue",30.0993869918949,40.8515906980328,16.3203719532066,"yoga",9,"pardoned"
7412,"grey","blue",27.2162084093826,20.225704955368,13.2265510744781,"yoga",2,"not"
7413,"grey","blue",27.9590017364581,29.0724046212589,14.0123289434905,"art",4,"not"
7414,"black","blue",27.1069814035201,23.3567056263101,12.0809613896685,"karaoke",4,"not"
7415,"grey","blue",33.3531280952536,37.5053018960277,13.8355228555125,"comedy",3,"not"
7416,"grey","blue",28.3246434895018,35.6903483860506,11.6262154021927,"comedy",3,"not"
7417,"grey","blue",23.3674220669982,35.3118331068269,14.1134291469447,"cooking",1,"not"
7418,"grey","blue",30.2110266464231,30.1473435399305,14.4691367991238,"cooking",1,"not"
7419,"grey","blue",22.9927363932655,47.6890593104674,19.6981590667566,"debate",1,"not"
7420,"grey","blue",28.4670202134282,33.3379881215435,14.4524116146239,"cooking",0,"not"
7421,"black","grey",26.4121840470868,20.8979522277447,5.69463650771322,"karaoke",4,"not"
7422,"black","grey",29.7585625414572,40.3622227745288,17.7468842158728,"art",3,"not"
7423,"black","blue",25.4980909464786,26.0989744324603,15.4034747862593,"comedy",1,"not"
7424,"black","blue",28.6113106155273,28.96034283109,15.7770215635739,"trivia",4,"not"
7425,"black","blue",23.3936175913545,31.5572622287951,12.4535894714322,"comedy",3,"not"
7426,"black","blue",27.3183253832786,51.1509446697905,17.7528482400211,"comedy",3,"not"
7427,"grey","grey",25.3649624315455,34.8665944184646,8.57249754021039,"karaoke",1,"not"
7428,"black","grey",31.8970428637871,39.7481542409873,15.6621019063887,"cooking",2,"not"
7429,"grey","grey",27.412582903164,25.619850414092,11.7552248616954,"cooking",1,"not"
7430,"black","blue",30.2891636005429,30.1678660386013,13.369513177233,"karaoke",1,"not"
7431,"black","blue",26.6627318393763,27.4058180492964,6.4541307335385,"art",3,"not"
7432,"black","blue",26.1479171025044,35.813467813267,13.0524402653913,"comedy",6,"not"
7433,"grey","blue",21.7666354542804,35.6065596779439,15.1168535513202,"art",1,"not"
7434,"grey","grey",22.9892763530581,36.1890226186811,15.5326341522312,"debate",3,"not"
7435,"black","blue",27.5332510538058,30.8410019733039,19.9343770719679,"cooking",2,"not"
7436,"brown","blue",25.4328464170158,32.4246267243086,9.51118823255757,"cooking",4,"not"
7437,"black","blue",29.3011423475282,39.2175839189466,13.9772135745204,"trivia",3,"pardoned"
7438,"grey","blue",30.1175804699207,33.1455774493253,10.7687365345589,"cooking",1,"not"
7439,"grey","blue",28.0525759646748,22.6887472547072,18.2536305348099,"debate",2,"not"
7440,"grey","blue",21.5039234524232,25.9296673901127,11.906560606069,"art",0,"not"
7441,"black","grey",25.0336995505906,18.1320154807722,13.3954000520104,"trivia",1,"not"
7442,"black","blue",31.7111471528025,38.5824149429,16.0709045705821,"yoga",2,"not"
7443,"grey","blue",30.7964055427671,43.9671870278847,16.0618088004748,"cooking",2,"not"
7444,"grey","blue",22.2058838765537,47.2212606978831,16.8713404158036,"yoga",2,"not"
7445,"black","blue",32.1718571438887,33.1869681156499,21.072063498463,"art",1,"not"
7446,"black","blue",24.8340531853513,35.6146978169544,13.2118821859843,"cooking",0,"not"
7447,"grey","blue",32.8296100569346,14.4861567858711,13.3548516185799,"cooking",1,"not"
7448,"black","grey",34.0356119224352,35.8537238075784,20.0654328195963,"cooking",1,"not"
7449,"black","blue",27.339996195918,44.0654414389733,20.6289948558122,"debate",7,"pardoned"
7450,"black","blue",31.1010702569566,32.2676242782507,12.244291764534,"art",1,"not"
7451,"grey","blue",26.6280327449467,25.3517826277563,13.2270878735743,"yoga",1,"not"
7452,"black","grey",28.9019614344294,29.0486357164595,14.3435592673857,"karaoke",3,"not"
7453,"black","blue",29.6394380111074,43.6585337967579,9.75716904392273,"comedy",7,"not"
7454,"black","blue",25.556750694182,30.4396758252174,17.6031131070301,"cooking",2,"not"
7455,"grey","blue",26.7735605536797,24.6619347873036,11.0147070963762,"art",1,"not"
7456,"black","blue",26.033435696446,36.4870020355812,16.5744476337646,"debate",9,"pardoned"
7457,"black","blue",29.2716550603298,33.4782459796376,14.3511814781771,"art",11,"pardoned"
7458,"black","blue",21.4357220248381,37.9182334211349,10.9979409674681,"trivia",11,"pardoned"
7459,"black","blue",31.2849815745898,26.6002435233299,13.7891705843536,"art",2,"not"
7460,"grey","grey",35.3409155687523,27.1325189189825,7.40997871842503,"karaoke",0,"not"
7461,"grey","blue",27.2266533514016,37.7424430106632,11.5585453593378,"cooking",1,"not"
7462,"black","blue",30.5336518576758,38.7749279232734,14.8756850412804,"trivia",4,"not"
7463,"black","grey",30.28027117792,37.3497781918967,21.7782420410527,"comedy",1,"not"
7464,"brown","blue",24.1005174867009,26.1822682412938,14.8392339192211,"art",2,"not"
7465,"black","blue",29.6980218548162,-0.720207636292045,NA,"art",2,"not"
7466,"black","blue",26.4322895615706,40.2148338817203,16.4747385574707,"art",3,"not"
7467,"black","blue",27.9046803975312,36.0549731320889,14.6593858273114,"art",4,"not"
7468,"grey","blue",27.9345159437652,48.5858516307856,21.9724008057198,"art",3,"not"
7469,"black","blue",35.6641341917146,44.9337560516297,25.4179720190875,"karaoke",2,"not"
7470,"grey","blue",29.2298249010952,36.2387779293059,14.9147469601721,"trivia",0,"not"
7471,"black","blue",22.2471765749643,41.0761497023762,12.3949373717506,"debate",1,"not"
7472,"black","blue",26.8484743687344,42.1652295665853,20.7771028976459,"cooking",1,"not"
7473,"black","blue",29.9659352104335,39.4840842330335,17.689353848685,"cooking",2,"not"
7474,"brown","blue",26.4845591960524,26.9877858375487,14.3321557970804,"art",1,"not"
7475,"grey","blue",27.4426801142664,36.4780294199797,15.7814836444868,"cooking",2,"not"
7476,"brown","blue",31.0186717316913,30.3660975739654,13.8689600560704,"cooking",1,"not"
7477,"black","blue",26.5866989421676,42.9954550035754,19.6648193647453,"comedy",2,"not"
7478,"grey","blue",27.2397613772891,46.692336569414,22.3615443947968,"karaoke",0,"not"
7479,"grey","grey",27.8831936969394,53.562221020972,23.6537666964672,"cooking",2,"not"
7480,"grey","blue",30.3014618227567,30.3653697842117,15.3829786183792,"karaoke",3,"not"
7481,"black","blue",24.9887131989035,43.3539036012359,18.9167753083512,"karaoke",2,"not"
7482,"black","grey",32.8773317859703,35.3487762060019,19.6557801584064,"art",1,"not"
7483,"black","blue",26.8852916439853,35.2883102612194,14.1085690806652,"debate",1,"not"
7484,"black","blue",29.3223130894933,42.5001483004971,13.2866423707178,"comedy",3,"pardoned"
7485,"black","grey",28.0630497652306,23.6070564986044,15.8490261414339,"cooking",3,"not"
7486,"black","blue",25.1803279774893,42.9242955878754,19.0718484869858,"cooking",2,"not"
7487,"black","blue",23.6854269113731,29.9579483514902,12.0923703017329,"yoga",6,"not"
7488,"black","grey",28.5567327805554,37.0854081094242,17.2038242166667,"karaoke",1,"not"
7489,"black","blue",32.4944003656729,37.7840941799419,18.505298380785,"trivia",1,"not"
7490,"black","blue",32.2197611112352,37.1873268684351,19.4506686868607,"yoga",5,"pardoned"
7491,"grey","blue",33.5735752049504,26.4131151963617,11.629903111313,"cooking",3,"not"
7492,"black","blue",28.3852220152369,36.2525499307788,13.1461649377125,"karaoke",4,"not"
7493,"black","blue",31.0545987441673,37.5223229127607,19.7976984367097,"yoga",8,"pardoned"
7494,"grey","blue",24.3265480819904,45.169505928421,13.7038869693945,"trivia",2,"not"
7495,"black","blue",31.4809766868418,30.4995785311972,17.1862197640874,"comedy",0,"not"
7496,"grey","grey",30.670543661994,30.5317196453714,16.6636187242692,"cooking",1,"not"
7497,"black","blue",28.7197855733256,32.1003937333774,16.1077281296692,"art",3,"not"
7498,"grey","blue",34.9762871975258,37.4379155785955,16.1778974104776,"comedy",0,"not"
7499,"black","blue",27.8021166032621,54.4778546166339,16.6648585080921,"cooking",3,"not"
7500,"grey","blue",27.8590085520023,22.0256172447299,10.8761137662564,"trivia",4,"not"
7501,"grey","blue",27.0229322717508,43.0298121270366,21.985325619868,"cooking",4,"not"
7502,"black","grey",26.2126566879484,20.2478882848675,7.17805863723899,"karaoke",3,"not"
7503,"grey","blue",31.3704734342868,33.4389839954863,17.7557507788264,"cooking",2,"not"
7504,"black","blue",28.2758726950788,23.2995822504496,16.2362634628606,"cooking",1,"not"
7505,"black","blue",27.936023788563,47.699329272518,18.0535342438814,"karaoke",1,"not"
7506,"black","blue",29.5159951649895,27.8743859741507,16.8386858800719,"karaoke",1,"not"
7507,"grey","blue",25.74524940568,24.3692374961021,12.7061927070109,"cooking",2,"not"
7508,"black","blue",28.6781426936053,40.9875812736089,19.1060955193229,"cooking",2,"not"
7509,"brown","blue",30.002920858542,41.0126249221024,15.29247695487,"debate",7,"pardoned"
7510,"black","blue",25.4316460332591,22.3985918545124,12.4446991053342,"comedy",1,"not"
7511,"grey","blue",22.1245768900094,40.1694428108586,13.560218631955,"karaoke",6,"not"
7512,"brown","grey",27.1132957979322,30.8151001513106,19.901572253204,"trivia",1,"not"
7513,"grey","blue",23.6006226427705,36.5595222082285,17.7902987878004,"trivia",6,"not"
7514,"grey","grey",24.8095042088312,45.1813455015829,15.549623715062,"art",0,"not"
7515,"black","blue",29.4412768654414,24.025419710869,11.6574863544712,"comedy",1,"not"
7516,"grey","blue",33.9590400770724,32.6846892441465,17.4977296467564,"trivia",4,"not"
7517,"grey","blue",28.5529218490057,36.4854330374175,18.1868370941671,"yoga",1,"not"
7518,"grey","blue",30.3723531116221,38.3925656457002,19.3279716010574,"yoga",1,"not"
7519,"grey","grey",29.5220393094292,30.5301408628129,19.3210437285233,"debate",4,"not"
7520,"grey","grey",31.4593298914511,45.9156782904945,20.3016320047112,"yoga",4,"not"
7521,"black","blue",29.704408188271,42.7016925995432,15.6988144652127,"trivia",5,"not"
7522,"grey","blue",29.6394908401365,42.0392458061889,16.8289041887485,"cooking",1,"not"
7523,"brown","blue",24.6322885324863,25.8843661922436,15.1864654541092,"karaoke",2,"not"
7524,"black","blue",27.4976052467546,33.1631697651437,18.5485735693663,"karaoke",0,"not"
7525,"brown","blue",28.8900127645988,46.2380887229535,15.9057801370482,"debate",3,"not"
7526,"black","blue",26.3228967922714,37.1518272057553,12.6882769739196,"cooking",2,"pardoned"
7527,"grey","blue",30.67481840459,22.6891384771314,13.070355982189,"art",3,"not"
7528,"grey","blue",26.595766806301,39.060029621289,15.5531966085265,"trivia",12,"pardoned"
7529,"black","blue",25.644933702309,25.6029017300711,6.52825271754739,"debate",1,"not"
7530,"black","grey",27.6857011205206,37.491074389016,16.0488392210258,"yoga",2,"not"
7531,"grey","blue",27.6852698876047,34.7527511472799,20.556591185497,"trivia",2,"not"
7532,"grey","blue",28.765910935427,33.1608412559603,12.9792110455498,"cooking",2,"not"
7533,"grey","blue",29.1477593212075,31.2995470196636,16.3972662551548,"cooking",0,"not"
7534,"black","blue",27.8961922968929,38.2505099534841,17.7304076153183,"comedy",1,"not"
7535,"black","blue",28.7981449222264,34.7437852754461,15.2513860832375,"trivia",0,"not"
7536,"black","blue",22.7413990526085,35.0020603642757,12.7652897698484,"debate",7,"pardoned"
7537,"black","blue",23.6655985036274,38.7580249098648,12.4106495255307,"art",3,"not"
7538,"grey","blue",33.3275592360813,45.4229057108207,18.3201396021126,"yoga",1,"not"
7539,"black","blue",28.3082258531186,20.4806037712802,13.8333184225878,"karaoke",3,"not"
7540,"black","blue",30.2171154006329,36.3608824642712,18.0247701520896,"cooking",3,"not"
7541,"grey","blue",30.8675195359707,26.5501276752635,14.0868187116386,"trivia",1,"not"
7542,"black","blue",25.0027959758858,32.3733572472309,16.5986112879615,"art",3,"not"
7543,"black","blue",29.123316043662,36.1118659328803,19.0604622537637,"comedy",3,"not"
7544,"grey","grey",24.863685007868,34.2167302217171,12.0069414969557,"yoga",3,"not"
7545,"grey","grey",23.131752846338,31.9166817691288,14.300478188071,"trivia",2,"not"
7546,"black","grey",28.2864423077268,32.0435458834969,20.0663298945386,"trivia",5,"not"
7547,"black","blue",24.2481917100316,44.6724837761142,15.1157391167129,"karaoke",4,"not"
7548,"grey","grey",27.1577113419241,19.3179185069452,9.88942463162187,"cooking",3,"not"
7549,"black","blue",24.2329853883161,18.6745832883981,10.4456290020059,"cooking",3,"not"
7550,"black","blue",27.4262967978929,25.7169083198519,14.3117656491,"cooking",3,"not"
7551,"brown","blue",31.9511045965574,28.0558928879951,12.2637771338903,"trivia",3,"not"
7552,"grey","blue",23.6810302732076,47.0254243039943,18.95479472813,"cooking",2,"not"
7553,"black","blue",22.3493090643447,33.1671473578943,11.7927313760449,"comedy",1,"not"
